Modelo,Cota,Num Paises,Acierto exacto (%),RMSE,MSE,MAE,R2
Ridge(alpha=0.5),0.0,29,0.0,37290.25710416691,1390563274.8948705,29392.51923651874,0.563219530940016
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,29,0.0,37363.03396883869,1395996307.3565938,28783.386472837963,0.5615129976884248
Lasso(alpha=0.1),0.0,29,0.0,40116.700102413844,1609349627.107011,30718.138083856487,0.49449802270777365
"LassoLars(alpha=0.1, normalize=False)",0.0,29,0.0,38014.38342732441,1445093347.3596363,29404.753154376744,0.5460914569724103
BayesianRidge(),0.0,29,0.0,50795.6396461429,2580197007.060805,41081.35088792169,0.18955168789684362
LogisticRegression(max_iter=2000),0.0,30,3.0,54115.10350438221,2928444427.29,42526.57,0.0801660351165796
LinearRegression(),0.0,30,0.0,38108.188830531784,1452234055.9434674,29602.412335806795,0.5438485370701123
Ridge(alpha=0.5),0.0,30,0.0,37307.63146433113,1391859365.4783497,29437.28100545139,0.5628124246520702
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,30,0.0,37372.23699426492,1396684097.955503,28801.33761958151,0.5612969604135807
Lasso(alpha=0.1),0.0,30,0.0,40165.00334640753,1613227493.8169284,30799.587175628505,0.4932799721011677
"LassoLars(alpha=0.1, normalize=False)",0.0,30,0.0,38073.8166646866,1449615515.416167,29504.03100642788,0.5446710292072309
BayesianRidge(),0.0,30,0.0,50802.28881135459,2580872548.4722843,41104.55714709757,0.18933949813180206
LogisticRegression(max_iter=2000),0.0,31,3.0,52738.372659004184,2781335950.72,41171.94,0.12637328836350714
LinearRegression(),0.0,31,0.0,38107.09580141747,1452150750.418409,29604.119200254554,0.5438747036077789
Ridge(alpha=0.5),0.0,31,0.0,37310.78429768697,1392094624.9085248,29440.563687786645,0.562738528896215
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,31,0.0,37388.22618354893,1397879457.1522138,28830.490493072197,0.560921494183413
Lasso(alpha=0.1),0.0,31,0.0,40154.97532888255,1612422043.6631663,30802.974064487284,0.4935329666267072
"LassoLars(alpha=0.1, normalize=False)",0.0,31,0.0,38063.88872031075,1448859624.5122,29492.343107842058,0.5449084570104481
BayesianRidge(),0.0,31,0.0,50795.722354576326,2580205409.523205,41144.08930786372,0.18954904865594424
LogisticRegression(max_iter=2000),0.0,32,4.0,53414.032099159114,2853058825.09,41437.07,0.10384489913071415
LinearRegression(),0.0,32,0.0,38107.0811245724,1452149631.8347425,29604.0840981052,0.5438750549585641
Ridge(alpha=0.5),0.0,32,0.0,37310.77230973116,1392093730.3486016,29440.53847847292,0.5627388098804104
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,32,0.0,37388.048087238516,1397866139.7736595,28830.35126155233,0.5609256772155387
Lasso(alpha=0.1),0.0,32,0.0,40154.87915878683,1612414320.256773,30802.926445639423,0.49353539257389567
"LassoLars(alpha=0.1, normalize=False)",0.0,32,0.0,38063.8883833166,1448859598.8575842,29492.342312703255,0.5449084650686468
BayesianRidge(),0.0,32,0.0,50796.86602280643,2580321597.738947,41144.17085990981,0.18951255355767205
LogisticRegression(max_iter=2000),0.0,33,2.0,55140.82680546239,3040510780.79,43915.21,0.044965627244976214
LinearRegression(),0.0,33,0.0,38090.194030910796,1450862881.3124323,29561.21155523058,0.544279227502773
Ridge(alpha=0.5),0.0,33,0.0,37305.89178479404,1391729561.8587632,29409.598036397652,0.5628531963931857
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,33,0.0,37383.907970613975,1397556575.1553352,28830.296890672635,0.5610229124738236
Lasso(alpha=0.1),0.0,33,0.0,40140.64836230968,1611271650.946595,30760.62059077617,0.4938943087385109
"LassoLars(alpha=0.1, normalize=False)",0.0,33,0.0,38047.636391790176,1447622635.001876,29444.893174405162,0.5452969994581712
BayesianRidge(),0.0,33,0.0,50790.34563280177,2579659209.499466,41161.1411043465,0.18972061186840383
LogisticRegression(max_iter=2000),0.0,34,3.0,50626.955020522415,2563088574.65,38760.73,0.1949255024281078
LinearRegression(),0.0,34,0.0,38016.570543962735,1445259635.9240952,29404.60731829239,0.5460392251908762
Ridge(alpha=0.5),0.0,34,0.0,37260.126628449354,1388317036.3680804,29269.70613705666,0.5639250818020767
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,34,0.0,37227.95193743058,1385920405.4556413,28578.510842904554,0.564677871403958
Lasso(alpha=0.1),0.0,34,0.0,39882.551443694,1590617909.6588986,30604.557831608912,0.5003817163742156
"LassoLars(alpha=0.1, normalize=False)",0.0,34,0.0,37985.95597929587,1442932851.6610034,29288.87862621406,0.5467700757319358
BayesianRidge(),0.0,34,0.0,50474.46890130199,2547672010.8685017,40845.74007055719,0.19976789549381357
LogisticRegression(max_iter=2000),0.0,35,4.0,54114.04400402912,2928329758.47,43116.65,0.08020205296768379
LinearRegression(),0.0,35,0.0,38016.75069027958,1445273333.0468729,29405.14502583134,0.546034922879849
Ridge(alpha=0.5),0.0,35,0.0,37260.18643680262,1388321493.3052902,29269.935488795112,0.5639236818635336
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,35,0.0,37230.64973994701,1386121280.0586164,28577.15236917564,0.5646147760346973
Lasso(alpha=0.1),0.0,35,0.0,39884.68474065009,1590788076.861046,30605.548407801045,0.500328266299908
"LassoLars(alpha=0.1, normalize=False)",0.0,35,0.0,37985.95438814884,1442932730.7785242,29288.880908732302,0.5467701137015176
BayesianRidge(),0.0,35,0.0,50449.88111092952,2545190504.106923,40842.79686222328,0.2005473448772871
LogisticRegression(max_iter=2000),0.0,36,3.0,52319.90898577711,2737372876.28,40603.48,0.14018223371816851
LinearRegression(),0.0,36,0.0,38016.86953816703,1445282369.4820127,29405.502567452357,0.5460320845060402
Ridge(alpha=0.5),0.0,36,0.0,37260.23209832081,1388324896.0207367,29270.083950057022,0.5639226130594917
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,36,0.0,37232.53628581115,1386261758.2742438,28576.205083127585,0.5645706513680804
Lasso(alpha=0.1),0.0,36,0.0,39885.90901225159,1590885737.7336128,30606.18182922953,0.5002975907006753
"LassoLars(alpha=0.1, normalize=False)",0.0,36,0.0,37985.95329427241,1442932647.6746452,29288.882477963576,0.5467701398047177
BayesianRidge(),0.0,36,0.0,50434.170854265845,2543605589.7572784,40840.492031486676,0.20104517165407298
LogisticRegression(max_iter=2000),0.0,37,2.0,55992.377855383136,3135146377.9,44087.26,0.015240276919869622
LinearRegression(),0.0,37,0.0,38016.92915787162,1445286902.5946295,29405.682881162895,0.5460306606405528
Ridge(alpha=0.5),0.0,37,0.0,37260.25704346407,1388326754.945014,29270.157490337897,0.5639220291653011
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,37,0.0,37233.51788830208,1386334854.338511,28575.712964646715,0.5645476916554133
Lasso(alpha=0.1),0.0,37,0.0,39886.46285296768,1590929918.9211702,30606.493015336375,0.5002837132452775
"LassoLars(alpha=0.1, normalize=False)",0.0,37,0.0,37985.95273077209,1442932604.864452,29288.883286355413,0.5467701532515392
BayesianRidge(),0.0,37,0.0,50426.45734224774,2542827600.0895314,40839.21594768285,0.2012895407512132
LogisticRegression(max_iter=2000),0.0,38,3.0,57246.40627297053,3277151031.17,46149.19,-0.02936384874903264
LinearRegression(),0.0,38,0.0,37842.60156947407,1432062493.5459614,29262.716738375722,0.5501844907406287
Ridge(alpha=0.5),0.0,38,0.0,37067.0987487725,1373969809.6512516,29111.83719602991,0.5684315926011341
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,38,0.0,37028.25417887133,1371091607.535102,28386.622060626407,0.5693356452918945
Lasso(alpha=0.1),0.0,38,0.0,39527.43750769713,1562418315.9249015,30099.784715205453,0.5092393009234462
"LassoLars(alpha=0.1, normalize=False)",0.0,38,0.0,37847.64594809878,1432444303.8126383,29179.532299878847,0.5500645628880945
BayesianRidge(),0.0,38,0.0,50274.44317120821,2527519636.1750436,40574.63680515759,0.20609782224378226
LogisticRegression(max_iter=2000),0.0,39,2.0,52001.46946269884,2704152826.28,40245.28,0.15061675998759916
LinearRegression(),0.0,39,0.0,38089.75812889431,1450829674.3176703,29541.011407062448,0.5442896579283496
Ridge(alpha=0.5),0.0,39,0.0,37240.31575541402,1386841117.5629377,29313.908257240168,0.5643886727221328
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,39,0.0,37077.79616623537,1374762968.5448983,28440.134370709664,0.5681824588005652
Lasso(alpha=0.1),0.0,39,0.0,39761.01629370221,1580938416.7080529,30380.721757777756,0.5034220767430401
"LassoLars(alpha=0.1, normalize=False)",0.0,39,0.0,38079.02769951836,1450012350.5406866,29465.05207653089,0.5445463819977464
BayesianRidge(),0.0,39,0.0,50274.18926061746,2527494105.8123837,40586.596935238435,0.20610584141412813
LogisticRegression(max_iter=2000),0.0,40,2.0,53193.3420069655,2829531633.87,41628.99,0.11123486678070293
LinearRegression(),0.0,40,0.0,38171.83341414846,1457088866.197501,29680.07149131278,0.5423236253036094
Ridge(alpha=0.5),0.0,40,0.0,37315.16873906463,1392421818.0248663,29452.041734663733,0.5626357564690923
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,40,0.0,37116.371109231855,1377625004.318221,28501.204598002372,0.5672834840109189
Lasso(alpha=0.1),0.0,40,0.0,39828.76124588454,1586330222.3816743,30517.296151322324,0.5017284929603225
"LassoLars(alpha=0.1, normalize=False)",0.0,40,0.0,38169.99689474114,1456948662.9445484,29660.78897130133,0.5423676636035516
BayesianRidge(),0.0,40,0.0,50279.6799211925,2528046212.9775686,40603.92519010484,0.2059324227492355
LogisticRegression(max_iter=2000),0.0,41,3.0,50172.99402676703,2517329329.61,39260.45,0.20929863083818534
LinearRegression(),0.0,41,0.0,37763.190493061906,1426058556.215281,29189.857506392756,0.5520703470772989
Ridge(alpha=0.5),0.0,41,0.0,37033.41158807972,1371473573.8521173,29075.048833190715,0.5692156684234391
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,41,0.0,37015.32879099444,1370134565.505422,28414.855136985978,0.5696362553210679
Lasso(alpha=0.1),0.0,41,0.0,39440.29557399553,1555536914.964131,30050.671857927347,0.5114007714539133
"LassoLars(alpha=0.1, normalize=False)",0.0,41,0.0,37800.76794993467,1428898057.6048083,29165.23019717698,0.551178450411246
BayesianRidge(),0.0,41,0.0,50229.88529069165,2523041376.3160415,40595.80176501133,0.20750445830062436
LogisticRegression(max_iter=2000),0.0,42,3.0,53599.49277008132,2872905625.21,42627.27,0.09761095435289835
LinearRegression(),0.0,42,0.0,37822.90736997094,1430572321.917402,29287.257766211034,0.5506525585190987
Ridge(alpha=0.5),0.0,42,0.0,37091.72881016005,1375796346.1264572,29172.451673303392,0.5678578715250789
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,42,0.0,37051.587124007456,1372820108.407915,28469.074540579644,0.5687927175189349
Lasso(alpha=0.1),0.0,42,0.0,39642.34002830206,1571515122.91952,30307.290990293506,0.5063819641177132
"LassoLars(alpha=0.1, normalize=False)",0.0,42,0.0,37826.9936700385,1430881450.113133,29213.149486401,0.5505554603425765
BayesianRidge(),0.0,42,0.0,50193.341835718165,2519371564.637255,40555.19185562035,0.20865715814202013
LogisticRegression(max_iter=2000),0.0,43,3.0,52935.73828067386,2802192387.32,42482.64,0.11982221346779154
LinearRegression(),0.0,43,0.0,37862.68748346385,1433583103.4704504,29366.825953509175,0.5497068621939336
Ridge(alpha=0.5),0.0,43,0.0,37121.81778669882,1378029355.788869,29240.877617210102,0.567156475892552
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,43,0.0,37065.19712838623,1373828838.1661308,28492.026473809467,0.5684758722053109
Lasso(alpha=0.1),0.0,43,0.0,39670.85998169884,1573777131.6875546,30390.611724678907,0.5056714597713399
"LassoLars(alpha=0.1, normalize=False)",0.0,43,0.0,37866.145824998086,1433844999.64002,29293.736855869825,0.5496245997511848
BayesianRidge(),0.0,43,0.0,50203.33648857477,2520374994.5850635,40576.93396387073,0.208341977516165
LogisticRegression(max_iter=2000),0.0,44,3.0,57618.12512230852,3319848342.61,46733.51,-0.04277521380883065
LinearRegression(),0.0,44,0.0,37916.19434928556,1437637793.9327939,29500.428966673244,0.5484332706688235
Ridge(alpha=0.5),0.0,44,0.0,37160.99133987245,1380939277.3620756,29350.533279565323,0.5662424600166696
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,44,0.0,37077.65442710648,1374752457.8159287,28530.41151478754,0.5681857602548841
Lasso(alpha=0.1),0.0,44,0.0,39711.86360476409,1577032110.9633868,30516.23880145905,0.5046490601434006
"LassoLars(alpha=0.1, normalize=False)",0.0,44,0.0,37920.60924585259,1437972605.5766406,29424.310711423645,0.5483281052373137
BayesianRidge(),0.0,44,0.0,50202.79134856448,2520320259.1875005,40601.60761485537,0.20835917008341698
LogisticRegression(max_iter=2000),0.0,45,3.0,50516.9239171389,2551959602.05,39387.71,0.1984211490916883
LinearRegression(),0.0,45,0.0,37852.49463285213,1432811349.9300997,29407.858484833323,0.5499492725030787
Ridge(alpha=0.5),0.0,45,0.0,37119.431871431356,1377852222.4578338,29280.386252451175,0.5672121140507087
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,45,0.0,37081.95164530347,1375071137.8246243,28543.023383785367,0.5680856618226939
Lasso(alpha=0.1),0.0,45,0.0,39632.01135857263,1570696324.3260298,30431.732986535433,0.5066391514317946
"LassoLars(alpha=0.1, normalize=False)",0.0,45,0.0,37852.524212896016,1432813589.2878792,29353.449895067086,0.5499485691134818
BayesianRidge(),0.0,45,0.0,50212.415178073,2521286638.015176,40634.15214430331,0.2080556273354801
LogisticRegression(max_iter=2000),0.0,46,3.0,52116.91659806823,2716172995.69,40062.65,0.14684118549353153
LinearRegression(),0.0,46,0.0,37828.30929171434,1430980983.8696015,29334.806504926226,0.5505241964643894
Ridge(alpha=0.5),0.0,46,0.0,37096.21091173076,1376128864.0076127,29207.77184906116,0.5677534265719265
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,46,0.0,37032.52087402605,1371407602.2851748,28404.884974967277,0.5692363903082134
Lasso(alpha=0.1),0.0,46,0.0,39599.20727759176,1568097217.0136764,30276.28634130096,0.5074555395325897
"LassoLars(alpha=0.1, normalize=False)",0.0,46,0.0,37827.03080389335,1430884259.4386966,29274.372923368075,0.550554577924236
BayesianRidge(),0.0,46,0.0,49788.6071941836,2478905406.336711,40231.57994504899,0.2213677107092189
LogisticRegression(max_iter=2000),0.0,47,4.0,52459.97713886273,2752049201.41,40812.95,0.13557235203202744
LinearRegression(),0.0,47,0.0,37823.931618554016,1430649803.0850503,29333.344025694118,0.5506282214311289
Ridge(alpha=0.5),0.0,47,0.0,37095.139480610684,1376049373.0859613,29207.47016875377,0.5677783949301967
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,47,0.0,37027.052032981155,1371002582.2530937,28405.523877332264,0.5693636084239114
Lasso(alpha=0.1),0.0,47,0.0,39573.97784916444,1566099722.8061578,30267.06185450343,0.5080829589910609
"LassoLars(alpha=0.1, normalize=False)",0.0,47,0.0,37819.93441085266,1430347438.841197,29299.94355302095,0.5507231950282614
BayesianRidge(),0.0,47,0.0,49769.26656005589,2476979893.925897,40203.82611219361,0.22197252045010574
LogisticRegression(max_iter=2000),0.0,48,2.0,51703.66313947204,2673268782.04,41482.36,0.1603175392136552
LinearRegression(),0.0,48,0.0,4140464614757.5464,1.7143447226059357e+25,732791663911.6274,-5384812799165424.0
Ridge(alpha=0.5),0.0,48,0.0,37095.79101553191,1376097711.0680182,29205.310777253966,0.5677632118120621
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,48,0.0,37028.366518359,1371099927.0179298,28405.459040322236,0.56933303211515
Lasso(alpha=0.1),0.0,48,0.0,39561.72822621943,1565130340.2452471,30253.278280366183,0.5083874452214234
"LassoLars(alpha=0.1, normalize=False)",0.0,48,0.0,37820.08665204597,1430358954.3682656,29285.776956406327,0.550719577963576
BayesianRidge(),0.0,48,0.0,49770.082196912765,2477061081.8874526,40204.88506158008,0.22194701904605585
LogisticRegression(max_iter=2000),0.0,49,3.0,52239.05066480439,2728918414.36,40802.02,0.14283780783675482
LinearRegression(),0.0,49,0.0,37823.59389657375,1430624255.2529309,29334.99429254719,0.5506362460886889
Ridge(alpha=0.5),0.0,49,0.0,37088.81408273064,1375580130.0633588,29205.27700490583,0.5679257856971007
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.0,49,0.0,37007.48222024096,1369553740.2814512,28407.918996015644,0.5698186944220769
Lasso(alpha=0.1),0.0,49,0.0,39569.686863426025,1565760118.4695902,30282.250162801127,0.5081896298230173
"LassoLars(alpha=0.1, normalize=False)",0.0,49,0.0,37821.0672476169,1430433127.7487595,29319.639319246715,0.5506962798623614
BayesianRidge(),0.0,49,0.0,49790.988845669475,2479142570.2295823,40241.23929116405,0.22129321675540703
LogisticRegression(max_iter=2000),0.01,1,2.0,53637.54705688917,2876986454.28,42511.28,0.0963291526057014
LinearRegression(),0.01,1,0.0,38205.67738180859,1459673784.2028406,28249.205788313695,0.5415116941105185
Ridge(alpha=0.5),0.01,1,0.0,37743.09917553754,1424541535.3744628,28143.807607608378,0.5525468482810836
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.01,1,0.0,38007.56844236041,1444575258.900711,28016.65544258426,0.5462541902504923
Lasso(alpha=0.1),0.01,1,0.0,38204.82343161282,1459608533.4407122,28248.712817453397,0.5415321895881451
"LassoLars(alpha=0.1, normalize=False)",0.01,1,0.0,38204.84082849633,1459609862.7307403,28248.720605254894,0.5415317720538031
BayesianRidge(),0.01,1,0.0,37817.1142229313,1430134128.1502326,27934.56037381749,0.5507901966134011
LogisticRegression(max_iter=2000),0.01,2,3.0,58745.40119243378,3451022161.26,46203.86,-0.08397733892799697
LinearRegression(),0.01,2,0.0,38775.40409567629,1503531962.7829895,28961.565799629843,0.5277356968882401
Ridge(alpha=0.5),0.01,2,0.0,38333.07651618329,1469424755.195563,28822.257570346635,0.5384488822551474
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.01,2,0.0,38430.3721353104,1476893502.458442,28432.24920871347,0.5361029243317171
Lasso(alpha=0.1),0.01,2,0.0,38774.572393118324,1503467464.2691739,28961.06532377915,0.5277559560822134
"LassoLars(alpha=0.1, normalize=False)",0.01,2,0.0,38774.6270408992,1503471702.1608312,28961.0992591111,0.5277546249465941
BayesianRidge(),0.01,2,0.0,47953.29379917728,2299518386.1902137,39269.293346696155,0.27771375998107495
LogisticRegression(max_iter=2000),0.01,3,3.0,56270.014167849644,3166314494.45,43865.27,0.0054502696528831995
LinearRegression(),0.01,3,0.0,38291.39076607356,1466230606.8001432,28876.454865116553,0.5394521747047514
Ridge(alpha=0.5),0.01,3,0.0,37814.47572384455,1429934574.269229,28796.314690358417,0.5508528771395743
"RidgeCV(alphas=array([1.e-06, 1.e-05, 1.e-04, 1.e-03, 1.e-02, 1.e-01, 1.e+00, 1.e+01,
       1.e+02, 1.e+03, 1.e+04, 1.e+05, 1.e+06]))",0.01,3,0.0,37884.152517520284,1435209011.9707384,28421.84788406058,0.5491961590204602
Lasso(alpha=0.1),0.01,3,0.0,38290.56530559509,1466167391.4220421,28876.0747956584,0.5394720308616032
"LassoLars(alpha=0.1, normalize=False)",0.01,3,0.0,38290.5552465433,1466166621.0885847,28876.061390948296,0.5394722728258599
BayesianRidge(),0.01,3,0.0,48333.57004196673,2336133993.0017037,38503.86190662887,0.2662126782203419
LogisticRegression(max_iter=2000),0.01,4,2.0,52512.22048875861,2757533300.66,42248.26,0.1338497785353503
